instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,year,month,day,day_of_week,is_weekend,temp_actual,atemp_actual,hum_actual,windspeed_actual,weather_desc,season_desc,casual_ratio,season_weather,day_type,check_cnt
601,2012-08-23,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,2012,8,23,3,0,24.704151000000003,26.042528000000004,63.5833,5.6679186,Clear/Partly Cloudy,Fall,0.17553122987765615,Fall - Clear/Partly Cloudy,Regular Working Day,7765
602,2012-08-24,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,2012,8,24,4,0,25.0175,26.708600000000004,61.5,4.8337686,Misty/Cloudy,Fall,0.17475600105513056,Fall - Misty/Cloudy,Regular Working Day,7582
603,2012-08-25,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,2012,8,25,5,1,23.098349,24.833936,71.2917,16.375336,Misty/Cloudy,Fall,0.3021642160911944,Fall - Misty/Cloudy,Weekend,6053
604,2012-08-26,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,2012,8,26,6,1,22.706651,23.335735999999997,84.5833,15.333486,Misty/Cloudy,Fall,0.28220742150333017,Fall - Misty/Cloudy,Weekend,5255
605,2012-08-27,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,2012,8,27,0,0,25.056651000000002,27.209408000000003,73.04169999999999,8.625110999999999,Clear/Partly Cloudy,Fall,0.14298106115367934,Fall - Clear/Partly Cloudy,Regular Working Day,6917
606,2012-08-28,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,2012,8,28,1,0,26.231651,27.9593,62.0,12.791975,Clear/Partly Cloudy,Fall,0.1328125,Fall - Clear/Partly Cloudy,Regular Working Day,7040
607,2012-08-29,3,1,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,2012,8,29,2,0,24.195,25.958377999999996,55.2083,7.541653999999999,Clear/Partly Cloudy,Fall,0.15291672080031182,Fall - Clear/Partly Cloudy,Regular Working Day,7697
608,2012-08-30,3,1,8,0,4,1,1,0.706667,0.652779,0.590417,0.0771167,1172,6541,7713,2012,8,30,3,0,25.213349,27.083413999999998,59.0417,5.1668189,Clear/Partly Cloudy,Fall,0.15195125113444832,Fall - Clear/Partly Cloudy,Regular Working Day,7713
609,2012-08-31,3,1,8,0,5,1,1,0.764167,0.6894,0.5875,0.168533,1433,5917,7350,2012,8,31,4,0,27.915849,29.5004,58.75,11.291711,Clear/Partly Cloudy,Fall,0.1949659863945578,Fall - Clear/Partly Cloudy,Regular Working Day,7350
610,2012-09-01,3,1,9,0,6,0,2,0.753333,0.702654,0.638333,0.113187,2266,3788,6054,2012,9,1,5,1,27.406651000000004,30.375163999999998,63.8333,7.5835289999999995,Misty/Cloudy,Fall,0.37429798480343573,Fall - Misty/Cloudy,Weekend,6054
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2266,3197,5463,2012,9,2,6,1,24.743349000000002,26.834000000000003,81.5,4.2927436,Misty/Cloudy,Fall,0.41479040820062235,Fall - Misty/Cloudy,Weekend,5463
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,9,3,0,0,25.252499999999998,27.667514000000004,79.0833,10.125107,Clear/Partly Cloudy,Fall,0.3256546237984753,Fall - Clear/Partly Cloudy,Holiday,6034
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,9,4,1,0,26.114151,29.334608000000003,75.5,15.833507,Clear/Partly Cloudy,Fall,0.1263111888111888,Fall - Clear/Partly Cloudy,Regular Working Day,6864
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,9,5,2,0,26.623348999999997,30.792878,74.125,12.583136,Clear/Partly Cloudy,Fall,0.11698537682789652,Fall - Clear/Partly Cloudy,Regular Working Day,7112
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,9,6,3,0,24.743349000000002,27.251714000000007,81.0417,9.542207,Misty/Cloudy,Fall,0.09850072545542479,Fall - Misty/Cloudy,Regular Working Day,6203
616,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,2012,9,7,4,0,25.056651000000002,27.375464,73.625,11.500282,Clear/Partly Cloudy,Fall,0.1392590618336887,Fall - Clear/Partly Cloudy,Regular Working Day,7504
617,2012-09-08,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,2012,9,8,5,1,22.980849,24.333986000000003,79.91669999999999,18.833968000000002,Misty/Cloudy,Fall,0.2605421686746988,Fall - Misty/Cloudy,Weekend,5976
618,2012-09-09,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2266,5657,7923,2012,9,9,6,1,20.669999999999998,22.209050000000005,54.75,15.041232,Clear/Partly Cloudy,Fall,0.2860027767259876,Fall - Clear/Partly Cloudy,Weekend,7923
619,2012-09-10,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,2012,9,10,0,0,19.416650999999998,21.333163999999996,50.375,17.333771000000002,Clear/Partly Cloudy,Fall,0.14857142857142858,Fall - Clear/Partly Cloudy,Regular Working Day,7525
620,2012-09-11,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,2012,9,11,1,0,19.142500000000002,20.583272,52.0,6.1676314,Clear/Partly Cloudy,Fall,0.13776232779709024,Fall - Clear/Partly Cloudy,Regular Working Day,7767
621,2012-09-12,3,1,9,0,3,1,1,0.599167,0.570075,0.577083,0.131846,1050,6820,7870,2012,9,12,2,0,20.160849,21.62495,57.7083,8.833682,Clear/Partly Cloudy,Fall,0.13341804320203304,Fall - Clear/Partly Cloudy,Regular Working Day,7870
622,2012-09-13,3,1,9,0,4,1,1,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804,2012,9,13,3,0,20.7875,22.250828,63.708299999999994,5.5422936,Clear/Partly Cloudy,Fall,0.13505894413121478,Fall - Clear/Partly Cloudy,Regular Working Day,7804
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,2012,9,14,4,0,21.766651000000003,23.209478000000004,67.25,6.9588209999999995,Clear/Partly Cloudy,Fall,0.1721812960419528,Fall - Clear/Partly Cloudy,Regular Working Day,8009
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,2266,5554,7820,2012,9,15,5,1,20.591651,22.667222000000002,50.1667,16.583907,Clear/Partly Cloudy,Fall,0.289769820971867,Fall - Clear/Partly Cloudy,Weekend,7820
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,2012,9,16,6,1,19.259999999999998,21.166249999999998,56.99999999999999,6.042281099999999,Clear/Partly Cloudy,Fall,0.29537706259375424,Fall - Clear/Partly Cloudy,Weekend,7333
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,2012,9,17,0,0,19.299151000000002,20.5013,73.4583,10.166713999999999,Misty/Cloudy,Fall,0.14878439365264232,Fall - Misty/Cloudy,Regular Working Day,6869
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,2012,9,18,1,0,21.296651,21.294421999999997,87.25,23.958329,Misty/Cloudy,Fall,0.09108765038055487,Fall - Misty/Cloudy,Regular Working Day,4073
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,2012,9,19,2,0,17.9675,19.666663999999997,53.6667,14.416725,Clear/Partly Cloudy,Fall,0.10380714003425108,Fall - Clear/Partly Cloudy,Regular Working Day,7591
629,2012-09-20,3,1,9,0,4,1,1,0.546667,0.532192,0.618333,0.118167,939,6781,7720,2012,9,20,3,0,17.693349,19.124671999999997,61.8333,7.917189,Clear/Partly Cloudy,Fall,0.1216321243523316,Fall - Clear/Partly Cloudy,Regular Working Day,7720
630,2012-09-21,3,1,9,0,5,1,1,0.599167,0.571971,0.66875,0.154229,1250,6917,8167,2012,9,21,4,0,20.160849,21.750086000000003,66.875,10.333343000000001,Clear/Partly Cloudy,Fall,0.15305497734786336,Fall - Clear/Partly Cloudy,Regular Working Day,8167
631,2012-09-22,3,1,9,0,6,0,1,0.65,0.610488,0.646667,0.283583,2266,5883,8149,2012,9,22,5,1,22.55,24.292208000000002,64.6667,19.000061,Clear/Partly Cloudy,Fall,0.27807092894833724,Fall - Clear/Partly Cloudy,Weekend,8149
632,2012-09-23,4,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2266,5453,7719,2012,9,23,6,1,16.870849000000003,18.249578,46.7083,14.958286000000001,Clear/Partly Cloudy,Winter,0.2935613421427646,Winter - Clear/Partly Cloudy,Weekend,7719
633,2012-09-24,4,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,2012,9,24,0,0,16.165849,17.165858,49.2917,9.541068000000001,Clear/Partly Cloudy,Winter,0.1346153846153846,Winter - Clear/Partly Cloudy,Regular Working Day,7436
634,2012-09-25,4,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,2012,9,25,1,0,17.85,19.915813999999997,56.99999999999999,15.833507,Clear/Partly Cloudy,Winter,0.11209869992040329,Winter - Clear/Partly Cloudy,Regular Working Day,7538
635,2012-09-26,4,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,2012,9,26,2,0,21.845,23.376458,63.083299999999994,16.3748,Clear/Partly Cloudy,Winter,0.10177162808741756,Winter - Clear/Partly Cloudy,Regular Working Day,7733
636,2012-09-27,4,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,2012,9,27,3,0,22.55,24.126350000000002,69.08330000000001,9.000914,Misty/Cloudy,Winter,0.10158257811443257,Winter - Misty/Cloudy,Regular Working Day,7393
637,2012-09-28,4,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,2012,9,28,4,0,21.100849,22.666958,69.0,10.999993,Misty/Cloudy,Winter,0.1409305461901551,Winter - Misty/Cloudy,Regular Working Day,7415
638,2012-09-29,4,1,9,0,6,0,1,0.5425,0.530296,0.542917,0.227604,2266,5966,8232,2012,9,29,5,1,17.4975,18.999536,54.2917,15.249468,Clear/Partly Cloudy,Winter,0.2752672497570457,Winter - Clear/Partly Cloudy,Weekend,8232
639,2012-09-30,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134958,2015,4874,6889,2012,9,30,6,1,16.753349,18.165757999999997,58.3333,9.042186,Clear/Partly Cloudy,Winter,0.2924952823341559,Winter - Clear/Partly Cloudy,Weekend,6889
640,2012-10-01,4,1,10,0,1,1,2,0.520833,0.512,0.649167,0.0908042,763,6015,6778,2012,10,1,0,0,16.479150999999998,17.792,64.9167,6.0838814,Misty/Cloudy,Winter,0.11257007966951903,Winter - Misty/Cloudy,Regular Working Day,6778
641,2012-10-02,4,1,10,0,2,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,2012,10,2,1,0,19.769151,19.793977999999996,87.16669999999999,6.9998249999999995,Light Rain/Snow,Winter,0.06790256520801898,Winter - Light Rain/Snow,Regular Working Day,4639
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,2012,10,3,2,0,22.9025,23.542778,79.375,4.4585686,Misty/Cloudy,Winter,0.09614368726888536,Winter - Misty/Cloudy,Regular Working Day,7572
643,2012-10-04,4,1,10,0,4,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,2012,10,4,3,0,22.9025,24.126350000000002,72.2917,7.875582,Misty/Cloudy,Winter,0.12158842794759825,Winter - Misty/Cloudy,Regular Working Day,7328
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,2012,10,5,4,0,20.905,22.292341999999998,62.74999999999999,7.12545,Clear/Partly Cloudy,Winter,0.18587542913192742,Winter - Clear/Partly Cloudy,Regular Working Day,8156
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,2266,4934,7200,2012,10,6,5,1,18.045848999999997,19.542386,66.41669999999999,17.957675000000002,Clear/Partly Cloudy,Winter,0.31472222222222224,Winter - Clear/Partly Cloudy,Weekend,7200
646,2012-10-07,4,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,2012,10,7,6,1,11.544151,11.707657999999999,70.8333,9.457854000000001,Misty/Cloudy,Winter,0.2225071225071225,Winter - Misty/Cloudy,Weekend,3510
647,2012-10-08,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,2012,10,8,0,0,10.016651,9.582128,70.9583,12.708492999999999,Misty/Cloudy,Winter,0.15954728002920773,Winter - Misty/Cloudy,Holiday,5478
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,2012,10,9,1,0,12.993348999999998,12.915392,76.16669999999999,12.7501,Misty/Cloudy,Winter,0.09402377972465582,Winter - Misty/Cloudy,Regular Working Day,6392
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,2012,10,10,2,0,16.165849,17.207372,63.083299999999994,12.584007,Clear/Partly Cloudy,Winter,0.10141724093095826,Winter - Clear/Partly Cloudy,Regular Working Day,7691
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,2012,10,11,3,0,12.445,12.457022000000002,46.3333,12.166932000000001,Clear/Partly Cloudy,Winter,0.11017173051519155,Winter - Clear/Partly Cloudy,Regular Working Day,7570
651,2012-10-12,4,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,2012,10,12,4,0,12.5625,12.582685999999999,53.91669999999999,15.751164,Clear/Partly Cloudy,Winter,0.1455644053831365,Winter - Clear/Partly Cloudy,Regular Working Day,7282
652,2012-10-13,4,1,10,0,6,0,1,0.393333,0.391396,0.494583,0.146142,2252,4857,7109,2012,10,13,5,1,10.486650999999998,9.832136000000002,49.4583,9.791514,Clear/Partly Cloudy,Winter,0.3167815445210297,Winter - Clear/Partly Cloudy,Weekend,7109
653,2012-10-14,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,2080,4559,6639,2012,10,14,6,1,16.518349,17.541463999999998,64.0417,18.667004000000002,Clear/Partly Cloudy,Winter,0.31330019581262236,Winter - Clear/Partly Cloudy,Weekend,6639
654,2012-10-15,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875,2012,10,15,0,0,18.398349,19.5839,70.75,19.834478999999998,Misty/Cloudy,Winter,0.12936170212765957,Winter - Misty/Cloudy,Regular Working Day,5875
655,2012-10-16,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534,2012,10,16,1,0,14.011651,14.415835999999999,55.833299999999994,12.208807,Clear/Partly Cloudy,Winter,0.12237855057074595,Winter - Clear/Partly Cloudy,Regular Working Day,7534
656,2012-10-17,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461,2012,10,17,2,0,13.424150999999998,13.707128,69.2917,6.791857,Clear/Partly Cloudy,Winter,0.13121565473797078,Winter - Clear/Partly Cloudy,Regular Working Day,7461
657,2012-10-18,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509,2012,10,18,3,0,16.557499999999997,17.83325,72.8333,15.874779,Misty/Cloudy,Winter,0.13423891330403515,Winter - Misty/Cloudy,Regular Working Day,7509
658,2012-10-19,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424,2012,10,19,4,0,18.476651,19.501136000000002,81.5,9.041917999999999,Misty/Cloudy,Winter,0.1388274336283186,Winter - Misty/Cloudy,Regular Working Day,5424
659,2012-10-20,4,1,10,0,6,0,1,0.484167,0.472842,0.572917,0.117537,2266,5284,7550,2012,10,20,5,1,14.755849000000001,15.207571999999999,57.2917,7.874979,Clear/Partly Cloudy,Winter,0.30013245033112584,Winter - Clear/Partly Cloudy,Weekend,7550
660,2012-10-21,4,1,10,0,0,0,1,0.464167,0.456429,0.51,0.166054,2132,4692,6824,2012,10,21,6,1,13.815849,14.124313999999998,51.0,11.125618000000001,Clear/Partly Cloudy,Winter,0.31242672919109027,Winter - Clear/Partly Cloudy,Weekend,6824
661,2012-10-22,4,1,10,0,1,1,1,0.4875,0.482942,0.568333,0.0814833,830,6228,7058,2012,10,22,0,0,14.912499999999998,15.874171999999998,56.833299999999994,5.4593811,Clear/Partly Cloudy,Winter,0.11759705298951545,Winter - Clear/Partly Cloudy,Regular Working Day,7058
662,2012-10-23,4,1,10,0,2,1,1,0.544167,0.530304,0.641667,0.0945458,841,6625,7466,2012,10,23,1,0,17.575848999999998,19.000064000000002,64.16669999999999,6.3345686,Clear/Partly Cloudy,Winter,0.11264398607018483,Winter - Clear/Partly Cloudy,Regular Working Day,7466
663,2012-10-24,4,1,10,0,3,1,1,0.5875,0.558721,0.63625,0.0727792,795,6898,7693,2012,10,24,2,0,19.6125,20.875586,63.625,4.8762064,Clear/Partly Cloudy,Winter,0.10334069933705967,Winter - Clear/Partly Cloudy,Regular Working Day,7693
664,2012-10-25,4,1,10,0,4,1,2,0.55,0.529688,0.800417,0.124375,875,6484,7359,2012,10,25,3,0,17.85,18.959408000000003,80.0417,8.333125,Misty/Cloudy,Winter,0.11890202473162115,Winter - Misty/Cloudy,Regular Working Day,7359
665,2012-10-26,4,1,10,0,5,1,2,0.545833,0.52275,0.807083,0.132467,1182,6262,7444,2012,10,26,4,0,17.654151,18.5015,80.7083,8.875289,Misty/Cloudy,Winter,0.15878559914024717,Winter - Misty/Cloudy,Regular Working Day,7444
666,2012-10-27,4,1,10,0,6,0,2,0.53,0.515133,0.72,0.235692,2266,5209,7475,2012,10,27,5,1,16.91,17.998777999999994,72.0,15.791364000000002,Misty/Cloudy,Winter,0.3031438127090301,Winter - Misty/Cloudy,Weekend,7475
667,2012-10-28,4,1,10,0,0,0,2,0.4775,0.467771,0.694583,0.38061125,998,3461,4459,2012,10,28,6,1,14.442499999999999,14.872886000000001,69.4583,26.666535999999997,Misty/Cloudy,Winter,0.22381699932720342,Winter - Misty/Cloudy,Weekend,4459
668,2012-10-29,4,1,10,0,1,1,3,0.44,0.4394,0.88,0.3582,2,20,22,2012,10,29,0,0,12.68,13.000399999999999,88.0,23.9994,Light Rain/Snow,Winter,0.09090909090909091,Winter - Light Rain/Snow,Regular Working Day,22
669,2012-10-30,4,1,10,0,2,1,2,0.318182,0.309909,0.825455,0.213009,87,1009,1096,2012,10,30,1,0,6.954554000000002,4.453993999999998,82.5455,14.271603,Misty/Cloudy,Winter,0.07937956204379562,Winter - Misty/Cloudy,Regular Working Day,1096
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,2012,10,31,2,0,8.802499999999998,7.832599999999999,66.6667,11.166689,Misty/Cloudy,Winter,0.07527847646424722,Winter - Misty/Cloudy,Regular Working Day,5566
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,2012,11,1,3,0,9.194151000000002,8.416172,58.166700000000006,10.542182,Misty/Cloudy,Winter,0.07784831272970263,Winter - Misty/Cloudy,Regular Working Day,5986
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,2012,11,2,4,0,8.684999999999999,7.498772000000002,52.208299999999994,17.833725,Clear/Partly Cloudy,Winter,0.10569522832221652,Winter - Clear/Partly Cloudy,Regular Working Day,5847
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,2012,11,3,5,1,8.136651,5.373836000000001,49.125,18.125443,Misty/Cloudy,Winter,0.20027247956403268,Winter - Misty/Cloudy,Weekend,5138
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,2012,11,4,6,1,7.314150999999999,5.749507999999999,53.2917,12.000236,Clear/Partly Cloudy,Winter,0.23516741727041315,Winter - Clear/Partly Cloudy,Weekend,5107
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378,4881,5259,2012,11,5,0,0,7.000848999999999,4.33295,49.416700000000006,15.833775000000001,Clear/Partly Cloudy,Winter,0.07187678265830005,Winter - Clear/Partly Cloudy,Regular Working Day,5259
676,2012-11-06,4,1,11,0,2,1,1,0.280833,0.281567,0.567083,0.173513,466,5220,5686,2012,11,6,1,0,5.1991510000000005,2.5834220000000023,56.7083,11.625371,Clear/Partly Cloudy,Winter,0.08195568061906437,Winter - Clear/Partly Cloudy,Regular Working Day,5686
677,2012-11-07,4,1,11,0,3,1,2,0.295833,0.274621,0.5475,0.304108,326,4709,5035,2012,11,7,2,0,5.904151000000001,2.124986,54.75,20.375236,Misty/Cloudy,Winter,0.064746772591857,Winter - Misty/Cloudy,Regular Working Day,5035
678,2012-11-08,4,1,11,0,4,1,1,0.352174,0.341891,0.333478,0.347835,340,4975,5315,2012,11,8,3,0,8.552177999999998,6.564806000000001,33.3478,23.304945,Clear/Partly Cloudy,Winter,0.06396989651928504,Winter - Clear/Partly Cloudy,Regular Working Day,5315
679,2012-11-09,4,1,11,0,5,1,1,0.361667,0.355413,0.540833,0.214558,709,5283,5992,2012,11,9,4,0,8.998349000000001,7.4572579999999995,54.0833,14.375386,Clear/Partly Cloudy,Winter,0.11832443257676903,Winter - Clear/Partly Cloudy,Regular Working Day,5992
680,2012-11-10,4,1,11,0,6,0,1,0.389167,0.393937,0.645417,0.0578458,2090,4446,6536,2012,11,10,5,1,10.290848999999998,9.999841999999997,64.5417,3.8756686,Clear/Partly Cloudy,Winter,0.31976744186046513,Winter - Clear/Partly Cloudy,Weekend,6536
681,2012-11-11,4,1,11,0,0,0,1,0.420833,0.421713,0.659167,0.1275,2266,4562,6828,2012,11,11,6,1,11.779150999999999,11.833058000000001,65.91669999999999,8.5425,Clear/Partly Cloudy,Winter,0.3318687756297598,Winter - Clear/Partly Cloudy,Weekend,6828
682,2012-11-12,4,1,11,1,1,0,1,0.485,0.475383,0.741667,0.173517,1097,5172,6269,2012,11,12,0,0,14.794999999999998,15.375278000000002,74.16669999999999,11.625639,Clear/Partly Cloudy,Winter,0.1749880363694369,Winter - Clear/Partly Cloudy,Holiday,6269
683,2012-11-13,4,1,11,0,2,1,2,0.343333,0.323225,0.662917,0.342046,327,3767,4094,2012,11,13,1,0,8.136651,5.3328500000000005,66.29169999999999,22.917082,Misty/Cloudy,Winter,0.07987298485588666,Winter - Misty/Cloudy,Regular Working Day,4094
684,2012-11-14,4,1,11,0,3,1,1,0.289167,0.281563,0.552083,0.199625,373,5122,5495,2012,11,14,2,0,5.590849,2.583158000000001,55.2083,13.374875,Clear/Partly Cloudy,Winter,0.06787989080982712,Winter - Clear/Partly Cloudy,Regular Working Day,5495
685,2012-11-15,4,1,11,0,4,1,2,0.321667,0.324492,0.620417,0.152987,320,5125,5445,2012,11,15,3,0,7.1183489999999985,5.416471999999999,62.0417,10.250129000000001,Misty/Cloudy,Winter,0.05876951331496786,Winter - Misty/Cloudy,Regular Working Day,5445
686,2012-11-16,4,1,11,0,5,1,1,0.345,0.347204,0.524583,0.171025,484,5214,5698,2012,11,16,4,0,8.215,6.915464,52.4583,11.458675000000001,Clear/Partly Cloudy,Winter,0.08494208494208494,Winter - Clear/Partly Cloudy,Regular Working Day,5698
687,2012-11-17,4,1,11,0,6,0,1,0.325,0.326383,0.545417,0.179729,1313,4316,5629,2012,11,17,5,1,7.275,5.541277999999998,54.541700000000006,12.041843,Clear/Partly Cloudy,Winter,0.23325635103926096,Winter - Clear/Partly Cloudy,Weekend,5629
688,2012-11-18,4,1,11,0,0,0,1,0.3425,0.337746,0.692917,0.227612,922,3747,4669,2012,11,18,6,1,8.0975,6.291235999999998,69.2917,15.250004,Clear/Partly Cloudy,Winter,0.1974726922253159,Winter - Clear/Partly Cloudy,Weekend,4669
689,2012-11-19,4,1,11,0,1,1,2,0.380833,0.375621,0.623333,0.235067,449,5050,5499,2012,11,19,0,0,9.899151,8.790986,62.3333,15.749489,Misty/Cloudy,Winter,0.08165120931078378,Winter - Misty/Cloudy,Regular Working Day,5499
690,2012-11-20,4,1,11,0,2,1,2,0.374167,0.380667,0.685,0.082725,534,5100,5634,2012,11,20,1,0,9.585849,9.124022,68.5,5.542575,Misty/Cloudy,Winter,0.09478168264110756,Winter - Misty/Cloudy,Regular Working Day,5634
691,2012-11-21,4,1,11,0,3,1,1,0.353333,0.364892,0.61375,0.103246,615,4531,5146,2012,11,21,2,0,8.606651,8.082871999999998,61.375,6.917482000000001,Clear/Partly Cloudy,Winter,0.11951029926156238,Winter - Clear/Partly Cloudy,Regular Working Day,5146
692,2012-11-22,4,1,11,1,4,0,1,0.34,0.350371,0.580417,0.0528708,955,1470,2425,2012,11,22,3,0,7.98,7.124485999999997,58.0417,3.5423436,Clear/Partly Cloudy,Winter,0.3938144329896907,Winter - Clear/Partly Cloudy,Holiday,2425
693,2012-11-23,4,1,11,0,5,1,1,0.368333,0.378779,0.56875,0.148021,1603,2307,3910,2012,11,23,4,0,9.311651000000001,8.999413999999998,56.875,9.917407,Clear/Partly Cloudy,Winter,0.40997442455242966,Winter - Clear/Partly Cloudy,Regular Working Day,3910
694,2012-11-24,4,1,11,0,6,0,1,0.278333,0.248742,0.404583,0.376871,532,1745,2277,2012,11,24,5,1,5.081650999999999,0.4169719999999977,40.4583,25.250357,Clear/Partly Cloudy,Winter,0.23364075537988582,Winter - Clear/Partly Cloudy,Weekend,2277
695,2012-11-25,4,1,11,0,0,0,1,0.245833,0.257583,0.468333,0.1505,309,2115,2424,2012,11,25,6,1,3.554150999999999,1.000478000000001,46.8333,10.083499999999999,Clear/Partly Cloudy,Winter,0.12747524752475248,Winter - Clear/Partly Cloudy,Weekend,2424
696,2012-11-26,4,1,11,0,1,1,1,0.313333,0.339004,0.535417,0.04665,337,4750,5087,2012,11,26,0,0,6.726650999999999,6.374264,53.541700000000006,3.1255499999999996,Clear/Partly Cloudy,Winter,0.0662472970316493,Winter - Clear/Partly Cloudy,Regular Working Day,5087
697,2012-11-27,4,1,11,0,2,1,2,0.291667,0.281558,0.786667,0.237562,123,3836,3959,2012,11,27,1,0,5.708349,2.5828279999999992,78.6667,15.916654,Misty/Cloudy,Winter,0.031068451629199294,Winter - Misty/Cloudy,Regular Working Day,3959
698,2012-11-28,4,1,11,0,3,1,1,0.296667,0.289762,0.50625,0.210821,198,5062,5260,2012,11,28,2,0,5.943349000000001,3.1242920000000005,50.625,14.125007,Clear/Partly Cloudy,Winter,0.0376425855513308,Winter - Clear/Partly Cloudy,Regular Working Day,5260
699,2012-11-29,4,1,11,0,4,1,1,0.28087,0.298422,0.555652,0.115522,243,5080,5323,2012,11,29,3,0,5.200890000000001,3.695852000000002,55.565200000000004,7.739974,Clear/Partly Cloudy,Winter,0.04565094871313169,Winter - Clear/Partly Cloudy,Regular Working Day,5323
700,2012-11-30,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708,362,5306,5668,2012,11,30,4,0,6.021651,5.375222000000001,64.95830000000001,3.9175436,Clear/Partly Cloudy,Winter,0.06386732533521525,Winter - Clear/Partly Cloudy,Regular Working Day,5668
